,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Garage Cars Garage Area,Garage Cars Gr Liv Area,Garage Cars TotRms AbvGrd,Garage Cars Total Bsmt SF,Garage Cars 1st Flr SF,Garage Cars Bedroom AbvGr,Garage Cars TotRms AbvGrd,Garage Area Gr Liv Area,Garage Area TotRms AbvGrd,Garage Area Total Bsmt SF,Garage Area 1st Flr SF,Garage Area Bedroom AbvGr,Garage Area TotRms AbvGrd,Gr Liv Area TotRms AbvGrd,Gr Liv Area Total Bsmt SF,Gr Liv Area 1st Flr SF,Gr Liv Area Bedroom AbvGr,Gr Liv Area TotRms AbvGrd,TotRms AbvGrd Total Bsmt SF,TotRms AbvGrd 1st Flr SF,TotRms AbvGrd Bedroom AbvGr,TotRms AbvGrd TotRms AbvGrd,Total Bsmt SF 1st Flr SF,Total Bsmt SF Bedroom AbvGr,Total Bsmt SF TotRms AbvGrd,1st Flr SF Bedroom AbvGr,1st Flr SF TotRms AbvGrd,Bedroom AbvGr TotRms AbvGrd
1623,2306,20,RL,0.0,11027,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Rec,539.0,171.0,GasA,Gd,Y,SBrkr,0,0,1.0,0.0,2,0,1,TA,Typ,0,,Attchd,RFn,TA,TA,Y,280,0,0,0,0,0,,,,0,5,2006,WD ,149900.0,904.0,2586.0,10.0,2356.0,2586.0,4.0,10.0,584436.0,2260.0,532456.0,584436.0,904.0,2260.0,6465.0,1523154.0,1671849.0,2586.0,6465.0,5890.0,6465.0,10.0,25.0,1523154.0,2356.0,5890.0,2586.0,6465.0,10.0
1624,430,20,RL,95.0,12350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1232.0,Unf,0.0,788.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,Ex,Typ,1,Gd,Attchd,RFn,TA,TA,Y,192,98,0,0,0,0,,,,0,5,2009,WD ,404000.0,2688.0,6060.0,21.0,6060.0,6060.0,9.0,21.0,1809920.0,6272.0,1809920.0,1809920.0,2688.0,6272.0,14140.0,4080400.0,4080400.0,6060.0,14140.0,14140.0,14140.0,21.0,49.0,4080400.0,6060.0,14140.0,6060.0,14140.0,21.0
1625,2618,60,RL,0.0,18275,Pave,,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,636.0,Unf,0.0,802.0,GasA,TA,Y,SBrkr,548,0,1.0,0.0,3,0,1,TA,Typ,2,Gd,Attchd,RFn,TA,TA,Y,520,102,0,0,0,0,,,,0,9,2006,WD ,277500.0,882.0,4896.0,18.0,2876.0,3800.0,6.0,18.0,1079568.0,3969.0,634158.0,837900.0,1323.0,3969.0,22032.0,3520224.0,4651200.0,7344.0,22032.0,12942.0,17100.0,27.0,81.0,2732200.0,4314.0,12942.0,5700.0,17100.0,27.0
1626,245,60,RL,77.0,9206,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,741.0,GasA,TA,Y,SBrkr,755,0,0.0,0.0,2,1,1,Gd,Typ,1,TA,Attchd,Fin,TA,TA,Y,192,46,0,0,0,0,,,,0,6,2010,WD ,178000.0,952.0,3464.0,14.0,1482.0,1954.0,6.0,14.0,824432.0,3332.0,352716.0,465052.0,1428.0,3332.0,12124.0,1283412.0,1692164.0,5196.0,12124.0,5187.0,6839.0,21.0,49.0,723957.0,2223.0,5187.0,2931.0,6839.0,21.0
1627,462,120,RL,48.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,461.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,Gd,Typ,1,Gd,Attchd,Fin,TA,TA,Y,192,38,0,0,0,0,,,,0,12,2009,WD ,254000.0,1100.0,2648.0,12.0,2648.0,2648.0,4.0,12.0,728200.0,3300.0,728200.0,728200.0,1100.0,3300.0,7944.0,1752976.0,1752976.0,2648.0,7944.0,7944.0,7944.0,12.0,36.0,1752976.0,2648.0,7944.0,2648.0,7944.0,12.0
1628,182,30,RM,68.0,9656,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,678.0,GasA,TA,N,SBrkr,0,0,0.0,0.0,1,0,1,TA,Typ,1,Gd,Detchd,Unf,Fa,Fa,N,0,0,0,0,0,0,,,,0,6,2010,WD ,12789.0,1560.0,1664.0,10.0,1356.0,1664.0,4.0,10.0,648960.0,3900.0,528840.0,648960.0,1560.0,3900.0,4160.0,564096.0,692224.0,1664.0,4160.0,3390.0,4160.0,10.0,25.0,564096.0,1356.0,3390.0,1664.0,4160.0,10.0
1629,1625,20,RL,63.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1237.0,GasA,Gd,Y,SBrkr,0,0,0.0,0.0,2,0,1,TA,Typ,1,TA,Attchd,Fin,TA,TA,Y,220,21,0,0,0,0,,,,0,6,2007,WD ,176000.0,804.0,2506.0,12.0,2474.0,2506.0,6.0,12.0,503706.0,2412.0,497274.0,503706.0,1206.0,2412.0,7518.0,1549961.0,1570009.0,3759.0,7518.0,7422.0,7518.0,18.0,36.0,1549961.0,3711.0,7422.0,3759.0,7518.0,18.0
1630,2381,60,RL,111.0,16259,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,TA,TA,PConc,Ex,Gd,Av,Unf,0.0,Unf,0.0,1249.0,GasA,Ex,Y,SBrkr,1347,0,0.0,0.0,3,1,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,240,154,0,0,0,0,,,,0,9,2006,New,342643.0,2520.0,7788.0,27.0,3747.0,3747.0,12.0,27.0,2180640.0,7560.0,1049160.0,1049160.0,3360.0,7560.0,23364.0,3242404.0,3242404.0,10384.0,23364.0,11241.0,11241.0,36.0,81.0,1560001.0,4996.0,11241.0,4996.0,11241.0,36.0
1631,1827,20,RL,0.0,6173,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599.0,Unf,0.0,277.0,GasA,TA,Y,SBrkr,0,0,0.0,0.0,1,0,1,TA,Typ,0,,Attchd,Unf,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,8,2007,WD ,125500.0,288.0,902.0,6.0,876.0,902.0,3.0,6.0,259776.0,1728.0,252288.0,259776.0,864.0,1728.0,5412.0,790152.0,813604.0,2706.0,5412.0,5256.0,5412.0,18.0,36.0,790152.0,2628.0,5256.0,2706.0,5412.0,18.0
1632,1580,20,RL,75.0,12890,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,128.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1495.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,2,0,1,TA,Typ,1,TA,Attchd,Unf,TA,TA,Y,252,0,192,0,0,0,,,,0,7,2008,WD ,150000.0,876.0,2990.0,16.0,2990.0,2990.0,6.0,16.0,654810.0,3504.0,654810.0,654810.0,1314.0,3504.0,11960.0,2235025.0,2235025.0,4485.0,11960.0,11960.0,11960.0,24.0,64.0,2235025.0,4485.0,11960.0,4485.0,11960.0,24.0
1633,1803,20,FV,84.0,10440,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Ex,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1574.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,2,0,1,Ex,Typ,1,Gd,Attchd,Fin,TA,TA,Y,0,256,0,0,0,0,,,,0,5,2007,New,261329.0,1188.0,3168.0,12.0,3148.0,3168.0,4.0,12.0,940896.0,3564.0,934956.0,940896.0,1188.0,3564.0,9504.0,2493216.0,2509056.0,3168.0,9504.0,9444.0,9504.0,12.0,36.0,2493216.0,3148.0,9444.0,3168.0,9504.0,12.0
1634,1132,20,RL,63.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,TA,TA,PConc,Gd,TA,No,GLQ,680.0,Unf,0.0,400.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,1,0,1,Gd,Typ,0,,,NA,NA,NA,Y,0,0,0,0,0,0,,,,0,4,2008,WD ,141000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6480.0,1166400.0,1166400.0,3240.0,6480.0,6480.0,6480.0,18.0,36.0,1166400.0,3240.0,6480.0,3240.0,6480.0,18.0
1635,1941,20,RL,75.0,9532,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,595.0,Rec,354.0,156.0,GasA,Gd,Y,SBrkr,0,0,1.0,0.0,1,0,1,TA,Min1,1,Fa,Attchd,Fin,TA,TA,Y,225,0,0,0,0,368,TA,GdPrv,,0,2,2007,WD ,153000.0,280.0,1647.0,6.0,1105.0,1647.0,3.0,6.0,461160.0,1680.0,309400.0,461160.0,840.0,1680.0,9882.0,1819935.0,2712609.0,4941.0,9882.0,6630.0,9882.0,18.0,36.0,1819935.0,3315.0,6630.0,4941.0,9882.0,18.0
1636,1742,120,RL,53.0,3922,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1258.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,2,0,1,Gd,Typ,1,Gd,Attchd,Fin,TA,TA,Y,144,16,0,0,0,0,,,,0,6,2007,New,172500.0,1944.0,3774.0,18.0,3774.0,3774.0,6.0,18.0,815184.0,3888.0,815184.0,815184.0,1296.0,3888.0,7548.0,1582564.0,1582564.0,2516.0,7548.0,7548.0,7548.0,12.0,36.0,1582564.0,2516.0,7548.0,2516.0,7548.0,12.0
1637,2026,70,RL,60.0,8730,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,698.0,GasA,Ex,Y,FuseA,698,0,0.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,TA,TA,Y,0,0,0,0,259,0,,,,0,7,2007,WD ,153575.0,384.0,1396.0,7.0,698.0,698.0,3.0,7.0,536064.0,2688.0,268032.0,268032.0,1152.0,2688.0,9772.0,974408.0,974408.0,4188.0,9772.0,4886.0,4886.0,21.0,49.0,487204.0,2094.0,4886.0,2094.0,4886.0,21.0
1638,2245,30,C (all),60.0,6060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,TA,TA,No,ALQ,737.0,Unf,0.0,100.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,1,0,1,Gd,Typ,0,,Detchd,Unf,TA,Po,N,154,0,42,86,0,0,,,,0,11,2007,WD ,124900.0,216.0,1001.0,5.0,837.0,1001.0,2.0,5.0,216216.0,1080.0,180792.0,216216.0,432.0,1080.0,5005.0,837837.0,1002001.0,2002.0,5005.0,4185.0,5005.0,10.0,25.0,837837.0,1674.0,4185.0,2002.0,5005.0,10.0
1639,1691,20,RL,107.0,14450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,2121.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,2,1,1,Ex,Typ,1,Ex,Attchd,Fin,TA,TA,Y,124,98,0,0,142,0,,,,0,5,2007,New,415298.0,2196.0,6363.0,24.0,6363.0,6363.0,9.0,24.0,1552572.0,5856.0,1552572.0,1552572.0,2196.0,5856.0,16968.0,4498641.0,4498641.0,6363.0,16968.0,16968.0,16968.0,24.0,64.0,4498641.0,6363.0,16968.0,6363.0,16968.0,24.0
1640,725,50,RM,60.0,5400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,972.0,GasA,Ex,Y,SBrkr,0,436,0.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,Fa,TA,Y,0,0,176,0,0,0,,,,0,9,2009,ConLI,119000.0,207.0,1480.0,6.0,972.0,1044.0,3.0,6.0,306360.0,1242.0,201204.0,216108.0,621.0,1242.0,8880.0,1438560.0,1545120.0,4440.0,8880.0,5832.0,6264.0,18.0,36.0,1014768.0,2916.0,5832.0,3132.0,6264.0,18.0
1641,1787,20,RL,85.0,10000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,1588.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,2,0,1,Gd,Typ,1,Gd,Attchd,RFn,TA,TA,Y,144,45,0,0,0,0,,,,0,12,2007,WD ,227000.0,2475.0,4764.0,21.0,4764.0,4764.0,9.0,21.0,1310100.0,5775.0,1310100.0,1310100.0,2475.0,5775.0,11116.0,2521744.0,2521744.0,4764.0,11116.0,11116.0,11116.0,21.0,49.0,2521744.0,4764.0,11116.0,4764.0,11116.0,21.0
1642,1216,20,RL,72.0,10007,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806.0,Unf,0.0,247.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,1,1,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,8,2008,WD ,145500.0,312.0,1053.0,5.0,1053.0,1053.0,3.0,5.0,328536.0,1560.0,328536.0,328536.0,936.0,1560.0,5265.0,1108809.0,1108809.0,3159.0,5265.0,5265.0,5265.0,15.0,25.0,1108809.0,3159.0,5265.0,3159.0,5265.0,15.0
1643,2654,30,RM,52.0,7830,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,416.0,Unf,0.0,76.0,GasA,TA,Y,SBrkr,0,0,1.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,Fa,TA,N,0,0,78,0,0,0,,,,0,6,2006,WD ,61500.0,200.0,492.0,3.0,492.0,492.0,1.0,3.0,98400.0,600.0,98400.0,98400.0,200.0,600.0,1476.0,242064.0,242064.0,492.0,1476.0,1476.0,1476.0,3.0,9.0,242064.0,492.0,1476.0,492.0,1476.0,3.0
1644,2310,20,RL,90.0,11727,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1851.0,GasA,Gd,Y,SBrkr,0,0,0.0,0.0,2,0,1,TA,Typ,1,TA,Attchd,Fin,TA,TA,Y,0,146,0,0,0,0,,,,0,3,2006,WD ,192100.0,1012.0,3702.0,16.0,3702.0,3702.0,6.0,16.0,936606.0,4048.0,936606.0,936606.0,1518.0,4048.0,14808.0,3426201.0,3426201.0,5553.0,14808.0,14808.0,14808.0,24.0,64.0,3426201.0,5553.0,14808.0,5553.0,14808.0,24.0
1645,761,190,RM,60.0,10320,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,276.0,ALQ,262.0,160.0,GasA,Ex,Y,FuseF,649,0,1.0,0.0,1,1,1,TA,Typ,0,,Detchd,Unf,TA,TA,Y,0,0,288,0,0,0,,,,0,2,2009,WD ,116000.0,308.0,1403.0,7.0,698.0,754.0,3.0,7.0,432124.0,2156.0,214984.0,232232.0,924.0,2156.0,9821.0,979294.0,1057862.0,4209.0,9821.0,4886.0,5278.0,21.0,49.0,526292.0,2094.0,4886.0,2262.0,5278.0,21.0
1646,1884,80,RL,65.0,10482,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507.0,Unf,0.0,81.0,GasA,Ex,Y,SBrkr,0,0,0.0,1.0,1,0,1,TA,Typ,0,,Attchd,RFn,TA,TA,Y,224,0,0,0,0,0,,MnWw,,0,6,2007,WD ,145000.0,264.0,1138.0,6.0,588.0,1138.0,3.0,6.0,300432.0,1584.0,155232.0,300432.0,792.0,1584.0,6828.0,669144.0,1295044.0,3414.0,6828.0,3528.0,6828.0,18.0,36.0,669144.0,1764.0,3528.0,3414.0,6828.0,18.0
1647,449,20,RL,110.0,15274,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,Gd,TA,PConc,Ex,TA,No,GLQ,1972.0,Unf,0.0,480.0,GasA,Ex,Y,SBrkr,0,0,2.0,0.0,2,0,1,Ex,Typ,1,Gd,Attchd,Fin,TA,TA,Y,0,116,0,0,0,0,,MnPrv,,0,7,2009,WD ,445000.0,2658.0,7356.0,30.0,7356.0,7356.0,9.0,30.0,2172472.0,8860.0,2172472.0,2172472.0,2658.0,8860.0,24520.0,6012304.0,6012304.0,7356.0,24520.0,24520.0,24520.0,30.0,100.0,6012304.0,7356.0,24520.0,7356.0,24520.0,30.0
1648,856,20,RL,61.0,8800,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532.0,Rec,144.0,364.0,GasA,TA,Y,SBrkr,0,0,0.0,0.0,2,0,1,Gd,Typ,0,,Detchd,Unf,TA,TA,Y,0,0,0,0,288,0,,,,0,9,2009,WD ,150500.0,968.0,2080.0,10.0,2080.0,2080.0,6.0,10.0,503360.0,2420.0,503360.0,503360.0,1452.0,2420.0,5200.0,1081600.0,1081600.0,3120.0,5200.0,5200.0,5200.0,15.0,25.0,1081600.0,3120.0,5200.0,3120.0,5200.0,15.0
1649,11,60,RL,75.0,10000,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,763.0,GasA,Gd,Y,SBrkr,892,0,0.0,0.0,2,1,1,TA,Typ,1,TA,Attchd,Fin,TA,TA,Y,157,84,0,0,0,0,,,,0,4,2010,WD ,175900.0,880.0,3310.0,14.0,1526.0,1526.0,6.0,14.0,728200.0,3080.0,335720.0,335720.0,1320.0,3080.0,11585.0,1262765.0,1262765.0,4965.0,11585.0,5341.0,5341.0,21.0,49.0,582169.0,2289.0,5341.0,2289.0,5341.0,21.0
1650,389,20,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,TA,TA,CBlock,TA,TA,No,ALQ,888.0,Unf,0.0,228.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,0,1,TA,Typ,1,TA,Attchd,RFn,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,4,2009,WD ,167900.0,1056.0,2232.0,12.0,2232.0,2232.0,6.0,12.0,589248.0,3168.0,589248.0,589248.0,1584.0,3168.0,6696.0,1245456.0,1245456.0,3348.0,6696.0,6696.0,6696.0,18.0,36.0,1245456.0,3348.0,6696.0,3348.0,6696.0,18.0
1651,2415,60,RL,58.0,14054,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,879.0,GasA,Ex,Y,SBrkr,984,0,0.0,0.0,2,1,1,Gd,Typ,1,Gd,BuiltIn,Fin,TA,TA,Y,100,17,0,0,0,0,,,,0,11,2006,New,219210.0,1980.0,5589.0,27.0,2637.0,2637.0,12.0,27.0,1229580.0,5940.0,580140.0,580140.0,2640.0,5940.0,16767.0,1637577.0,1637577.0,7452.0,16767.0,7911.0,7911.0,36.0,81.0,772641.0,3516.0,7911.0,3516.0,7911.0,36.0
1652,77,60,RL,70.0,11218,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1055.0,GasA,Ex,Y,SBrkr,790,0,0.0,0.0,2,1,1,Gd,Typ,1,TA,Attchd,RFn,TA,TA,Y,635,104,0,0,0,0,,GdPrv,Shed,400,5,2010,WD ,189000.0,924.0,3690.0,16.0,2110.0,2110.0,6.0,16.0,852390.0,3696.0,487410.0,487410.0,1386.0,3696.0,14760.0,1946475.0,1946475.0,5535.0,14760.0,8440.0,8440.0,24.0,64.0,1113025.0,3165.0,8440.0,3165.0,8440.0,24.0
1653,1238,20,RL,74.0,8856,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,ALQ,621.0,LwQ,52.0,503.0,GasA,TA,Y,SBrkr,0,0,1.0,0.0,1,0,1,TA,Typ,2,Gd,Attchd,RFn,TA,TA,Y,0,88,0,0,95,0,,,,0,5,2008,WD ,136500.0,292.0,1176.0,6.0,1176.0,1176.0,3.0,6.0,343392.0,1752.0,343392.0,343392.0,876.0,1752.0,7056.0,1382976.0,1382976.0,3528.0,7056.0,7056.0,7056.0,18.0,36.0,1382976.0,3528.0,7056.0,3528.0,7056.0,18.0
1654,223,20,RL,65.0,7800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,TA,TA,CBlock,TA,TA,Mn,BLQ,240.0,Rec,474.0,150.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,1,0,1,Gd,Typ,0,,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD ,137900.0,416.0,892.0,5.0,864.0,892.0,3.0,5.0,371072.0,2080.0,359424.0,371072.0,1248.0,2080.0,4460.0,770688.0,795664.0,2676.0,4460.0,4320.0,4460.0,15.0,25.0,770688.0,2592.0,4320.0,2676.0,4460.0,15.0
1655,723,30,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,247.0,Rec,465.0,310.0,GasW,TA,N,SBrkr,0,0,1.0,0.0,1,0,1,TA,Maj2,0,,Detchd,Unf,TA,TA,Y,0,30,226,0,0,0,,,,0,6,2009,WD ,85000.0,280.0,1022.0,4.0,1022.0,1022.0,2.0,4.0,286160.0,1120.0,286160.0,286160.0,560.0,1120.0,4088.0,1044484.0,1044484.0,2044.0,4088.0,4088.0,4088.0,8.0,16.0,1044484.0,2044.0,4088.0,2044.0,4088.0,8.0
1656,2562,20,RL,89.0,10680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756.0,Unf,0.0,1380.0,GasA,TA,N,FuseA,0,0,0.0,0.0,2,0,1,TA,Mod,0,,Detchd,Unf,TA,TA,Y,0,30,0,0,0,0,,MnPrv,,0,10,2006,WD ,137900.0,1056.0,4272.0,14.0,4272.0,4272.0,8.0,14.0,1127808.0,3696.0,1127808.0,1127808.0,2112.0,3696.0,14952.0,4562496.0,4562496.0,8544.0,14952.0,14952.0,14952.0,28.0,49.0,4562496.0,8544.0,14952.0,8544.0,14952.0,28.0
